,Unnamed: 0,province_zipCode,city_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
41917,41917,370000,370800,275,0,11,0,23,0,3,0
25397,25397,530000,530600,154,0,20,0,14,0,1,0
50746,50746,230000,231200,44,0,0,2,10,0,0,1
44836,44836,310000,310101,203,0,10,1,5,0,0,0
26709,26709,210000,211100,108,0,17,0,11,0,0,0
53270,53270,360000,360400,72,0,3,0,9,0,0,0
25787,25787,500000,500120,505,0,79,3,8,0,1,0
30733,30733,500000,500120,450,0,48,2,8,0,0,0
49055,49055,140000,140600,47,0,1,0,3,0,0,0
7146,7146,430000,431300,1013,0,683,4,76,0,55,0
46399,46399,530000,532500,99,0,2,0,5,0,1,0
43313,43313,450000,450100,139,0,7,0,27,0,0,0
28312,28312,610000,0,213,0,27,0,0,0,1,0
27191,27191,440000,441300,1177,0,187,1,53,0,4,0
8901,8901,130000,130900,308,0,170,5,48,0,22,3
12000,12000,450000,451300,244,0,79,2,11,0,0,0
33911,33911,340000,340100,733,0,57,0,128,0,9,0
18137,18137,430000,430200,1001,0,406,2,78,0,23,0
13518,13518,430000,431300,1007,0,513,4,76,0,35,0
3574,3574,430000,431000,1016,0,731,4,39,0,31,0
35161,35161,140000,140100,96,0,15,0,11,0,1,0
19358,19358,520000,522700,143,0,33,1,17,0,5,0
25603,25603,520000,522300,131,0,17,1,4,0,1,0
9774,9774,140000,140100,131,0,73,0,19,0,13,0
12107,12107,440000,440700,1331,0,571,5,23,0,8,0
21511,21511,420000,420800,48206,0,3458,1310,927,0,93,24
5052,5052,210000,211400,121,0,68,1,12,0,5,1
14039,14039,340000,341300,982,0,293,6,41,0,16,0
8269,8269,130000,131100,308,0,183,5,8,0,6,0
53786,53786,110000,400000,80,0,2,1,5,0,2,0
3463,3463,120000,120102,135,0,87,3,15,0,10,1
52114,52114,350000,350300,84,0,0,0,14,0,0,0
12956,12956,310000,310151,333,0,177,1,4,0,1,0
23861,23861,610000,610500,225,0,43,0,14,0,0,0
9422,9422,340000,341000,987,0,474,6,9,0,6,0
42886,42886,110000,-1,228,0,23,1,20,0,2,0
32642,32642,430000,430600,803,0,147,1,111,0,10,1
53602,53602,410000,410500,168,0,0,1,11,0,0,0
21497,21497,110000,110101,366,0,69,3,12,0,0,0
31787,31787,460000,469002,128,0,15,2,6,0,0,0
42745,42745,430000,430800,593,0,29,0,3,0,0,0
49431,49431,500000,500235,211,0,1,0,15,0,0,0
54432,54432,500000,500120,110,0,0,0,2,0,0,0
53208,53208,370000,371100,95,0,0,0,6,0,0,0
21276,21276,310000,310105,318,0,62,1,13,0,3,0
31242,31242,620000,621000,79,0,13,1,2,0,0,0
26766,26766,140000,140200,122,0,28,0,11,0,3,0
18818,18818,440000,441800,1294,0,393,2,12,0,7,0
47334,47334,410000,411700,422,0,3,2,40,0,0,0
48610,48610,340000,341000,297,0,3,0,9,0,0,0
44869,44869,530000,532500,109,0,3,0,5,0,1,0
44130,44130,450000,450100,127,0,7,0,22,0,0,0
34382,34382,120000,120105,88,0,2,1,10,0,0,0
42574,42574,370000,371400,275,0,11,0,19,0,1,0
46362,46362,430000,430300,463,0,11,0,16,0,0,0
9060,9060,410000,411700,1265,0,636,19,139,0,95,0
2256,2256,510000,511600,529,0,289,3,30,0,20,0
5776,5776,410000,411600,1271,0,862,19,76,0,48,0
18090,18090,410000,411300,1212,0,388,13,150,0,52,2
37347,37347,360000,360100,661,0,45,0,162,0,14,0
41887,41887,370000,370800,298,0,13,0,23,0,3,0
44121,44121,530000,530300,114,0,5,0,6,0,1,0
46407,46407,210000,210600,64,0,1,0,6,0,0,0
31435,31435,440000,441500,1120,0,126,1,5,0,1,0
24520,24520,130000,131000,251,0,52,2,28,0,8,0
41238,41238,420000,420200,16678,0,522,479,509,0,17,2
15280,15280,520000,522300,146,0,56,1,4,0,4,0
50731,50731,120000,120106,31,0,0,0,2,0,0,0
43954,43954,420000,422800,11177,0,300,350,111,0,5,0
13065,13065,440000,441900,1328,0,547,4,91,0,19,1
34874,34874,500000,500151,426,0,31,2,7,0,0,0
26100,26100,440000,440800,1177,0,211,1,21,0,9,0
29400,29400,120000,120115,91,0,4,1,32,0,0,1
19070,19070,340000,340300,950,0,205,6,153,0,7,5
23759,23759,370000,370800,497,0,92,2,42,0,12,0
41216,41216,420000,421100,16678,0,520,479,1645,0,52,25
21030,21030,340000,341500,934,0,166,6,61,0,3,0
18303,18303,420000,420900,54406,0,4792,1457,3114,0,313,62
57641,57641,340000,341200,9,0,0,0,1,0,0,0
2940,2940,530000,530900,174,0,125,2,1,0,1,0
31248,31248,310000,310106,292,0,44,1,16,0,3,0
35874,35874,500000,500156,415,0,25,2,1,0,0,0
52908,52908,420000,420600,3554,0,50,125,131,0,0,0
11553,11553,420000,420600,61682,0,9170,1921,1165,0,230,22
38525,38525,500000,500152,389,0,15,2,10,0,0,0
49901,49901,310000,400000,135,0,9,1,1,0,0,0
50801,50801,120000,120104,30,0,0,0,1,0,0,0
55302,55302,410000,411300,83,0,0,1,15,0,0,1
39611,39611,230000,230500,227,0,7,2,16,0,1,0
17677,17677,120000,120116,122,0,37,3,3,0,0,0
13124,13124,320000,321300,629,0,274,0,13,0,7,0
48419,48419,420000,420200,7153,0,166,249,209,0,0,2
41741,41741,320000,320300,308,0,12,0,39,0,0,0
15264,15264,610000,611000,240,0,75,0,7,0,2,0
25074,25074,340000,341300,889,0,119,4,36,0,4,0
56872,56872,610000,610100,5,0,0,0,2,0,0,0
12243,12243,510000,511100,514,0,177,3,3,0,2,0
9728,9728,510000,511000,520,0,213,3,22,0,6,0
53076,53076,440000,441500,207,0,4,0,1,0,0,0
41545,41545,150000,150600,42,0,1,0,11,0,0,0
33059,33059,420000,420600,24953,0,1204,699,907,0,34,5
6536,6536,610000,610700,245,0,149,1,26,0,10,0
19323,19323,410000,411700,1212,0,356,13,138,0,50,0
52424,52424,340000,340400,155,0,0,0,2,0,0,0
31519,31519,370000,370300,435,0,50,1,16,0,1,0
19426,19426,510000,510500,470,0,115,1,19,0,2,0
28188,28188,440000,441800,1159,0,166,1,10,0,5,0
5429,5429,510000,511500,526,0,261,3,12,0,8,0
6403,6403,650000,0,76,0,25,2,4,0,1,1
55473,55473,410000,400000,83,0,0,1,1,0,0,0
39282,39282,370000,371500,343,0,21,0,15,0,0,0
51016,51016,310000,400000,112,0,5,1,5,0,0,0
15460,15460,330000,331000,1171,0,472,0,146,0,63,0
51711,51711,500000,500116,165,0,1,0,3,0,0,0
50889,50889,500000,500118,182,0,1,0,3,0,0,0
27767,27767,450000,450300,210,0,24,1,30,0,5,0
8632,8632,420000,420200,62662,0,11788,2144,967,0,339,27
53907,53907,370000,370600,75,0,1,0,8,0,0,0
18779,18779,370000,370600,530,0,144,2,46,0,12,0
13108,13108,370000,371300,543,0,213,3,48,0,35,0
37361,37361,330000,331000,1006,0,94,0,129,0,14,0
26721,26721,210000,210200,108,0,16,0,16,0,3,0
31523,31523,120000,120115,90,0,4,1,31,0,0,1
28853,28853,410000,411000,1073,0,169,6,31,0,2,0
56196,56196,130000,130800,8,0,0,1,1,0,0,0
39087,39087,340000,340100,591,0,23,0,104,0,5,0
24079,24079,410000,410700,1135,0,246,8,53,0,7,1
22848,22848,510000,511400,451,0,97,1,8,0,2,0
48802,48802,510000,510400,207,0,3,1,7,0,0,0
56918,56918,230000,230600,4,0,0,1,1,0,0,0
42332,42332,410000,410100,675,2,27,2,85,0,13,0
56083,56083,320000,320100,18,0,1,0,4,0,0,0
20791,20791,330000,330200,1155,0,369,0,153,0,35,0
37723,37723,140000,141000,96,0,12,0,2,0,1,0
18283,18283,500000,500235,538,0,166,5,23,0,16,0
15761,15761,430000,431200,1006,0,479,3,40,0,32,0
38669,38669,230000,230400,227,0,8,3,2,0,0,0
49073,49073,620000,620100,35,0,0,0,20,0,0,0
55838,55838,110000,400000,41,0,3,0,2,0,0,0
49854,49854,500000,500118,206,0,1,0,3,0,0,0
12349,12349,500000,500112,555,0,254,5,16,0,7,0
55897,55897,610000,610200,15,0,0,0,3,0,0,0
35145,35145,420000,421300,22112,0,856,618,915,0,9,9
19053,19053,410000,410200,1212,0,371,13,25,0,6,0
3415,3415,500000,500230,576,0,349,6,10,0,4,0
26847,26847,310000,310115,303,0,48,1,56,0,9,0
40901,40901,610000,610800,165,0,6,0,1,0,0,0
10407,10407,440000,441500,1332,0,619,5,5,0,2,0
51862,51862,510000,511400,108,0,1,1,1,0,0,0
1492,1492,500000,500107,576,0,373,6,21,0,12,1
29634,29634,210000,211000,107,0,12,0,3,0,0,0
33691,33691,210000,210200,103,0,7,0,16,0,3,0
18746,18746,620000,620400,90,0,49,2,4,0,0,0
57407,57407,420000,421000,549,0,0,0,8,0,0,0
15990,15990,610000,610100,240,0,74,0,117,0,32,0
23117,23117,410000,0,1169,0,262,10,0,0,12,5
2789,2789,370000,370700,756,0,349,6,44,0,24,0
36700,36700,410000,411400,914,0,70,3,72,0,4,0
37823,37823,500000,500106,400,0,24,2,2,0,0,0
1222,1222,330000,0,1205,0,867,1,36,0,3,0
22085,22085,120000,120104,117,0,21,3,6,0,0,0
33057,33057,420000,421300,24953,0,1204,699,953,0,23,9
57460,57460,230000,231000,4,0,0,0,1,0,0,0
40498,40498,440000,441800,895,0,42,0,10,0,2,0
1409,1409,420000,421000,65187,0,20937,2615,1577,0,822,44
1293,1293,420000,420800,65187,0,20944,2615,922,0,469,37
6165,6165,410000,411600,1270,0,829,19,76,0,48,0
34931,34931,420000,429005,22112,0,867,618,74,0,0,1
56900,56900,110000,400000,29,0,1,0,1,0,0,0
43221,43221,120000,120101,66,0,1,0,6,0,0,0
14437,14437,500000,0,553,0,214,5,4,0,1,0
23674,23674,430000,430800,946,0,304,2,5,0,3,0
49383,49383,110000,110115,139,0,5,1,17,0,2,0
15145,15145,500000,500235,552,0,210,5,24,0,16,0
28487,28487,510000,510400,405,0,79,1,13,0,5,0
50227,50227,150000,150600,19,0,0,0,3,0,0,0
4628,4628,520000,520500,146,0,99,2,23,0,13,0
23748,23748,500000,500229,509,0,87,3,2,0,1,0
3507,3507,150000,150600,75,0,34,0,11,0,9,0
19,19,650000,0,76,0,43,2,3,0,3,0
46743,46743,220000,220300,23,0,1,0,1,0,0,0
31160,31160,410000,411500,1033,0,136,6,205,0,24,0
24058,24058,420000,421300,33366,0,2686,1068,1129,0,56,12
52735,52735,420000,429005,3554,0,80,125,8,0,0,1
15530,15530,440000,440300,1322,0,485,4,415,0,131,2
38767,38767,340000,341700,591,0,23,0,11,0,1,0
26256,26256,520000,520600,127,0,10,1,9,0,5,0
16872,16872,150000,150200,70,0,8,0,11,0,0,0
57123,57123,330000,330900,43,0,1,0,1,0,0,0
39391,39391,460000,469006,100,0,5,1,11,0,0,0
31278,31278,410000,411500,1033,0,136,6,205,0,24,0
47479,47479,530000,530800,91,0,2,0,4,0,0,0
23556,23556,500000,500118,518,0,102,3,5,0,1,0
42848,42848,130000,131000,126,0,4,1,12,0,1,0
22071,22071,430000,430900,968,0,339,2,59,0,22,0
48064,48064,370000,370800,206,0,3,0,11,0,1,0
20847,20847,310000,310101,318,0,90,1,6,0,1,0
14373,14373,500000,500240,552,0,214,5,14,0,9,0
13186,13186,450000,451200,242,0,67,2,22,0,0,1
36931,36931,620000,623000,67,0,9,0,3,0,0,0
21220,21220,230000,230600,418,0,37,11,18,0,1,1
25302,25302,320000,320900,543,0,103,0,21,0,3,0
8424,8424,230000,230600,479,0,148,12,26,0,8,1
52101,52101,420000,429004,3554,0,84,125,32,0,0,0
39650,39650,650000,0,32,0,0,0,1,0,0,0
44969,44969,140000,141000,66,0,2,0,1,0,0,0
831,831,130000,130600,317,0,261,6,32,0,32,0
21164,21164,510000,511900,463,0,105,1,24,0,1,0
26475,26475,500000,500154,489,0,72,2,18,0,6,0
9458,9458,610000,0,245,0,118,1,0,0,4,0
22055,22055,230000,230300,395,0,33,9,44,0,1,0
24687,24687,640000,0,58,0,22,0,1,0,1,0
45764,45764,140000,140500,56,0,2,0,3,0,0,0
51391,51391,620000,400000,26,0,0,0,2,0,0,0
56575,56575,420000,422800,729,0,32,39,11,0,0,0
40906,40906,150000,150100,42,0,1,0,5,0,0,0
17517,17517,520000,520400,144,0,41,1,4,0,0,0
17036,17036,120000,120103,124,0,37,3,4,0,2,0
25541,25541,370000,370100,498,0,80,1,47,0,7,0
31261,31261,310000,310151,292,0,44,1,2,0,0,0
15311,15311,440000,440300,1322,0,486,4,415,0,131,2
20546,20546,500000,500151,529,0,139,4,8,0,1,0
34674,34674,320000,321000,439,0,43,0,17,0,2,0
35912,35912,440000,440200,1034,0,75,1,6,0,1,0
44884,44884,120000,120111,56,0,1,0,2,0,0,0
5412,5412,430000,430900,1016,0,709,4,59,0,52,0
43462,43462,430000,430100,593,0,22,0,148,0,2,0
39762,39762,310000,310118,254,0,15,0,5,0,0,0
44045,44045,410000,411700,566,0,14,2,58,0,0,0
53276,53276,360000,360200,72,0,3,0,2,0,0,0
11872,11872,440000,440800,1331,0,578,5,22,0,11,0
12491,12491,440000,445200,1328,0,565,4,8,0,4,0
20352,20352,420000,429021,51986,0,3864,1318,10,0,8,0
40133,40133,410000,411200,764,0,41,2,7,0,0,0
43818,43818,340000,341100,408,0,14,0,8,0,1,0
39569,39569,510000,510600,321,0,27,1,12,0,0,0
54675,54675,410000,400000,128,0,0,1,2,0,0,0
57213,57213,430000,430200,24,0,0,0,1,0,0,0
46459,46459,410000,410400,493,0,4,2,14,0,0,0
24056,24056,420000,420900,33366,0,2686,1068,2751,0,179,45
56044,56044,210000,211400,15,0,0,0,2,0,0,0
41286,41286,460000,469026,91,0,6,1,3,0,0,0
49045,49045,500000,500229,238,0,1,0,1,0,0,0
18717,18717,530000,530800,168,0,42,0,4,0,1,0
588,588,110000,110115,410,0,248,5,39,0,2,0
17334,17334,370000,371500,537,0,164,2,38,0,10,0
56017,56017,210000,211300,15,0,0,0,2,0,0,0
47428,47428,420000,429004,7153,0,166,249,97,0,0,1
19115,19115,130000,130900,291,0,87,3,46,0,14,2
44754,44754,370000,371400,259,0,6,0,19,0,1,0
35950,35950,370000,371700,386,0,36,0,13,0,2,0
4603,4603,330000,330200,1205,0,760,1,157,0,109,0
12344,12344,500000,500236,555,0,254,5,20,0,7,0
34517,34517,230000,232700,295,0,12,5,2,0,0,0
11834,11834,370000,370700,544,0,221,3,44,0,14,0
35583,35583,330000,330600,1006,0,116,0,34,0,3,0
57669,57669,410000,411200,5,0,0,0,1,0,0,0
48126,48126,430000,431000,389,0,5,0,13,0,1,0
19836,19836,440000,440800,1261,0,348,2,22,0,11,0
32943,32943,610000,610600,195,0,19,0,8,0,0,0
57482,57482,410000,400000,9,0,0,0,2,0,0,0
4629,4629,520000,522700,146,0,99,2,17,0,12,0
17137,17137,410000,411500,1231,0,415,13,261,0,74,2
11882,11882,440000,441600,1331,0,578,5,4,0,1,0
4655,4655,420000,420500,64084,0,15343,2346,917,0,289,29
5253,5253,410000,411300,1271,0,868,19,155,0,114,2
14233,14233,500000,500105,553,0,225,5,28,0,5,0
9408,9408,340000,340300,987,0,474,6,160,0,40,5
9675,9675,330000,331100,1175,0,613,1,17,0,14,0
55222,55222,460000,460200,22,0,0,0,8,0,0,0
43220,43220,120000,120102,66,0,1,0,10,0,0,0
56364,56364,340000,341200,39,0,0,0,7,0,0,0
28042,28042,510000,510900,405,0,80,1,10,0,2,0
51347,51347,430000,430300,277,0,0,0,9,0,0,0
57662,57662,350000,350900,5,0,0,0,1,0,0,0
30532,30532,530000,530500,141,0,18,0,9,0,0,0
4222,4222,320000,321300,631,0,427,0,13,0,9,0
25353,25353,610000,610300,225,0,36,0,13,0,2,0
52911,52911,420000,421000,3554,0,50,125,101,0,1,2
13506,13506,340000,340500,982,0,328,6,36,0,14,0
31777,31777,370000,370400,435,0,50,1,21,0,0,0
3191,3191,520000,522600,146,0,103,2,10,0,10,0
14636,14636,420000,429004,58182,0,6647,1696,531,0,107,19
48880,48880,130000,130800,96,0,0,1,2,0,0,0
33392,33392,530000,532901,138,0,16,0,11,0,2,0
23760,23760,370000,371000,497,0,92,2,38,0,9,0
32883,32883,460000,469023,124,0,14,2,7,0,0,1
8572,8572,340000,341000,988,0,511,6,9,0,6,0
41418,41418,460000,469024,80,0,5,1,5,0,0,0
54995,54995,440000,440600,111,0,2,0,10,0,0,0
42626,42626,410000,410200,675,2,27,2,12,0,0,0
36206,36206,210000,210200,94,0,6,0,14,0,3,0
41073,41073,110000,110115,253,0,24,1,29,0,2,0
1479,1479,370000,371100,756,0,361,6,16,0,11,0
40229,40229,440000,440400,895,0,49,0,72,0,4,0
37727,37727,210000,210700,94,0,5,0,7,0,0,0
53260,53260,350000,350500,73,0,0,0,13,0,0,0
46260,46260,310000,310106,182,0,10,1,9,0,0,0
9111,9111,320000,320600,631,0,356,0,40,0,23,0
41794,41794,520000,522700,58,0,2,0,6,0,3,0
53169,53169,110000,400000,91,0,2,1,7,0,0,0
52754,52754,310000,-1,80,0,4,1,40,0,3,0
2685,2685,440000,440400,1347,0,809,7,98,0,56,1
55124,55124,420000,420600,1058,0,42,52,8,0,0,0
12422,12422,140000,140600,130,0,60,0,8,0,2,0
54660,54660,410000,410300,128,0,0,1,2,0,0,0
7006,7006,370000,370900,750,0,299,4,35,0,18,1
33472,33472,430000,430500,803,0,131,0,86,0,12,0
13167,13167,370000,370900,543,0,212,3,32,0,6,1
50283,50283,430000,430800,332,0,2,0,1,0,0,0
8848,8848,350000,0,293,0,134,1,0,0,8,1
39888,39888,420000,429004,19665,0,633,549,265,0,0,5
52038,52038,530000,530100,55,0,0,0,15,0,0,0
43938,43938,120000,120116,60,0,1,0,2,0,0,0
8151,8151,440000,440300,1333,0,690,5,416,0,222,2
989,989,620000,621100,91,0,81,2,9,0,8,0
4246,4246,110000,110112,399,0,198,4,19,0,1,0
34669,34669,320000,320200,439,0,43,0,34,0,1,0
15342,15342,370000,370400,541,0,182,2,24,0,7,0
2033,2033,370000,370200,756,0,357,6,60,0,39,1
49555,49555,500000,500102,206,0,1,0,1,0,0,0
9539,9539,340000,341700,987,0,459,6,17,0,10,0
48856,48856,420000,420900,7153,0,119,249,628,0,2,12
31865,31865,140000,140700,115,0,21,0,32,0,6,0
49986,49986,110000,400000,132,0,5,1,2,0,0,0
3782,3782,420000,420100,64287,0,16743,2495,46607,0,8950,1987
28431,28431,500000,500233,468,0,61,2,18,0,6,0
42526,42526,310000,310120,219,0,12,1,6,0,0,0
47571,47571,440000,440700,535,0,12,0,3,0,0,0
31159,31159,410000,0,1033,0,136,6,0,0,0,3
51744,51744,140000,140300,35,0,1,0,1,0,0,0
39403,39403,460000,469005,100,0,5,1,1,0,0,0
21349,21349,140000,141100,126,0,36,0,6,0,5,0
10352,10352,110000,110116,395,0,153,4,7,0,0,0
19497,19497,220000,220800,88,0,25,1,1,0,0,0
23485,23485,310000,310113,313,0,57,1,20,0,0,0
51642,51642,420000,421100,4586,0,90,162,496,0,5,12
17350,17350,230000,231000,445,0,72,11,12,0,1,0
7631,7631,500000,500152,572,0,316,6,18,0,5,0
12131,12131,330000,330500,1173,0,544,0,10,0,5,0
19563,19563,500000,500153,537,0,152,5,9,0,0,0
41204,41204,120000,120117,69,0,2,1,4,0,0,0
10816,10816,320000,320200,631,0,318,0,55,0,27,0
10953,10953,120000,120112,128,0,54,3,1,0,1,0
39250,39250,340000,340500,591,0,23,0,46,0,1,0
28751,28751,320000,320500,492,0,80,0,77,0,13,0
10568,10568,230000,230500,476,0,123,12,52,0,8,3
20331,20331,370000,370300,523,0,124,2,28,0,4,0
3070,3070,230000,230300,480,0,241,12,46,0,20,0
33709,33709,210000,210900,103,0,7,0,7,0,0,0
55731,55731,420000,420100,730,0,32,39,572,0,32,38
39753,39753,310000,310106,254,0,15,0,14,0,2,0
27630,27630,500000,500117,486,0,66,2,18,0,2,0
19709,19709,440000,445100,1261,0,362,2,5,0,0,0
48337,48337,430000,431000,389,0,4,0,13,0,1,0
43692,43692,310000,310101,208,0,10,1,5,0,0,0
47944,47944,420000,429004,7153,0,166,249,97,0,0,1
17764,17764,410000,410300,1212,0,391,13,31,0,9,0
38161,38161,130000,130900,157,0,10,1,21,0,0,1
26376,26376,530000,530700,153,0,20,0,7,0,2,0
18164,18164,370000,370600,532,0,155,2,46,0,12,0
24190,24190,510000,510700,436,0,92,1,22,0,4,0
6280,6280,130000,130700,309,0,203,6,34,0,25,0
9237,9237,440000,440100,1332,0,642,5,339,0,157,0
5666,5666,510000,513200,526,0,259,3,1,0,1,0
7809,7809,120000,0,132,0,62,3,6,0,4,0
26565,26565,500000,0,486,0,72,2,1,0,0,0
12383,12383,140000,140600,131,0,61,0,8,0,3,0
51888,51888,210000,211400,39,0,1,0,4,0,0,0
36000,36000,640000,640100,43,0,3,0,27,0,1,0
29297,29297,530000,0,141,0,18,0,0,0,2,0
51369,51369,230000,230100,43,0,0,1,13,0,0,0
51437,51437,410000,400000,278,0,2,1,16,0,0,0
11307,11307,450000,450700,244,0,86,2,8,0,1,0
3326,3326,430000,431300,1016,0,751,4,76,0,56,0
9945,9945,310000,310113,333,0,199,2,21,0,9,0
42223,42223,420000,420300,16678,0,522,479,318,0,9,0
18012,18012,320000,321300,604,0,182,0,12,0,7,0
9345,9345,410000,411400,1265,0,630,19,91,0,50,3
31605,31605,110000,110108,326,0,37,2,52,0,0,0
55372,55372,500000,500102,75,0,0,0,1,0,0,0
16475,16475,210000,210600,121,0,40,1,7,0,4,0
30875,30875,440000,442000,1131,0,126,1,51,0,11,0
52519,52519,500000,500117,147,0,1,0,5,0,0,0
23328,23328,370000,370300,506,0,98,2,23,0,1,0
52382,52382,340000,341100,155,0,2,0,4,0,0,0
23499,23499,310000,310151,313,0,57,1,3,0,0,0
37989,37989,420000,429005,19665,0,699,549,64,0,0,1
41015,41015,310000,310118,243,0,15,1,4,0,0,0
48353,48353,350000,350100,144,0,0,0,39,0,0,0
11599,11599,320000,320200,631,0,300,0,55,0,27,0
7239,7239,530000,0,174,0,107,2,4,0,4,0
46576,46576,230000,231100,95,0,2,2,1,0,0,0
20699,20699,230000,231100,418,0,43,11,13,0,0,0
51798,51798,110000,400000,111,0,4,1,21,0,0,0
17454,17454,450000,450100,237,0,46,2,50,0,11,0
54141,54141,610000,610500,35,0,0,0,1,0,0,0
51410,51410,410000,411600,278,0,2,2,25,0,0,0
25503,25503,430000,431200,946,0,263,1,39,0,21,0
24537,24537,610000,610581,225,0,40,0,1,0,0,0
46675,46675,110000,110114,183,0,9,1,12,0,0,0
2257,2257,510000,510700,529,0,289,3,22,0,13,0
19163,19163,340000,341100,950,0,204,6,13,0,7,0
2497,2497,410000,410200,1271,0,990,19,26,0,16,0
2696,2696,440000,445200,1347,0,809,7,8,0,5,0
41311,41311,320000,320400,341,0,13,0,24,0,2,0
5964,5964,510000,511300,526,0,256,3,38,0,20,0
44607,44607,500000,500156,312,0,8,2,1,0,0,0
37524,37524,370000,371700,347,0,27,0,13,0,2,0
18225,18225,130000,131100,291,0,97,3,8,0,4,0
39903,39903,420000,420700,16678,0,538,479,382,0,6,18
31525,31525,120000,120105,90,0,4,1,10,0,1,0
14725,14725,610000,610600,240,0,79,0,8,0,6,0
15848,15848,370000,370900,541,0,177,2,32,0,5,0
17774,17774,340000,341600,950,0,221,6,107,0,25,0
6324,6324,410000,411100,1270,0,823,19,35,0,22,0
57513,57513,440000,440600,32,0,2,0,1,0,0,0
26487,26487,500000,500108,489,0,72,2,9,0,0,0
40999,40999,370000,371700,307,0,13,0,12,0,0,0
7934,7934,410000,411700,1267,0,722,19,139,0,99,0
17050,17050,440000,440800,1316,0,438,2,22,0,11,0
21140,21140,320000,320900,593,0,137,0,26,0,6,0
46433,46433,410000,411600,493,0,4,2,40,0,1,0
24000,24000,650000,0,59,0,3,0,2,0,0,0
28946,28946,440000,440700,1151,0,147,1,19,0,1,0
55848,55848,110000,400000,41,0,3,0,2,0,0,0
37232,37232,650000,659004,39,0,0,0,1,0,0,0
57615,57615,440000,441200,32,0,0,0,1,0,0,0
24028,24028,120000,120115,112,0,11,2,43,0,1,1
15122,15122,510000,511400,495,0,147,3,8,0,2,0
3209,3209,420000,429021,64786,0,18854,2563,11,0,10,0
12870,12870,440000,441200,1328,0,558,4,18,0,8,1
3118,3118,310000,310116,335,0,268,3,3,0,2,0
389,389,420000,421000,65596,0,23226,2641,1579,0,867,45
2992,2992,610000,610800,245,0,178,1,3,0,3,0
25237,25237,340000,340600,889,0,117,4,24,0,5,0
12785,12785,620000,621200,91,0,59,2,4,0,4,0
56668,56668,360000,360500,18,0,0,0,1,0,0,0
10658,10658,500000,500235,560,0,274,5,25,0,17,0
26803,26803,320000,320300,515,0,91,0,63,0,10,0
28599,28599,310000,310117,295,0,48,1,14,0,0,0
23859,23859,610000,610700,225,0,43,0,21,0,1,0
50881,50881,500000,500107,182,0,1,0,5,0,0,0
54496,54496,520000,522300,7,0,0,0,1,0,0,0
34189,34189,410000,410300,981,0,99,4,25,0,2,0
41300,41300,130000,130700,135,0,4,1,10,0,0,0
55901,55901,610000,611000,15,0,0,0,1,0,0,0
22698,22698,500000,500238,518,0,114,3,13,0,6,0
51580,51580,510000,511800,142,0,1,1,2,0,0,0
3542,3542,610000,610400,245,0,173,1,17,0,15,0
27760,27760,220000,222400,80,0,13,1,5,0,2,0
48436,48436,610000,610800,101,0,0,0,1,0,0,0
41225,41225,420000,420700,16678,0,520,479,382,0,6,18
2997,2997,440000,440600,1347,0,807,7,84,0,36,0
20,20,650000,0,76,0,43,2,1,0,1,0
14657,14657,440000,445100,1322,0,522,4,5,0,1,0
54449,54449,220000,400000,6,0,0,0,1,0,0,0
50017,50017,120000,120102,32,0,0,0,5,0,0,0
18960,18960,440000,441800,1294,0,405,2,12,0,7,0
54735,54735,420000,420300,1423,0,44,76,40,0,0,0
22851,22851,510000,511100,451,0,97,1,3,0,0,0
7024,7024,360000,0,934,0,555,1,1,0,0,0
39201,39201,110000,-1,274,0,24,1,21,0,2,0
39102,39102,340000,341800,591,0,23,0,5,0,1,0
29990,29990,210000,211400,106,0,11,0,9,0,0,0
12617,12617,510000,513200,508,0,169,3,1,0,1,0
26654,26654,440000,440800,1177,0,197,1,21,0,9,0
3657,3657,420000,420900,64287,0,16748,2495,3465,0,1177,108
187,187,420000,429006,65596,0,23253,2641,496,0,307,13
15139,15139,500000,500108,552,0,210,5,15,0,3,0
48398,48398,320000,320100,202,0,8,0,28,0,2,0
26530,26530,500000,500235,486,0,72,2,21,0,10,0
24431,24431,410000,411400,1135,0,241,8,86,0,14,0
38062,38062,460000,469024,106,0,8,1,5,0,0,0
5588,5588,330000,331000,1205,0,745,1,146,0,98,0
3644,3644,320000,320500,631,0,447,0,87,0,57,0
12274,12274,350000,350800,293,0,96,0,6,0,1,0
33909,33909,430000,433100,803,0,130,0,8,0,1,0
7407,7407,340000,341800,989,0,567,6,6,0,4,0
3016,3016,420000,421100,64786,0,18877,2563,2904,0,1760,106
36711,36711,410000,411200,914,0,70,3,7,0,2,0
1613,1613,340000,341100,989,0,739,6,13,0,9,0
38895,38895,650000,652301,36,0,0,0,2,0,0,0
12348,12348,500000,500107,555,0,254,5,20,0,10,1
51918,51918,140000,140800,27,0,1,0,4,0,0,0
4751,4751,330000,331100,1205,0,759,1,17,0,14,0
28420,28420,340000,341100,830,0,88,3,12,0,3,0
57486,57486,370000,370200,9,0,0,0,3,0,0,0
23102,23102,410000,411700,1169,0,262,10,134,0,31,0
3776,3776,130000,130600,311,0,230,6,32,0,29,0
